pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
white	chrXIII	6100001	6150000	0.0274629973924872	927	18937	689546	33514
white	chrXIII	6150001	6200000	0.0352779771924934	857	22654	642157	26303
common	chrXIII	6150001	6200000	0.0335752777040418	857	20617	614053	54407
common	chrXIII	6200001	6250000	0.0261740104517086	804	15211	581149	45971
white	chrXIII	6200001	6250000	0.0303381393032657	804	18094	596411	30709
common	chrXIII	6250001	6300000	0.0272826179910871	1182	22970	841928	80032
white	chrXIII	6250001	6300000	0.0306793429399273	1182	26958	878702	43258
common	chrXIII	6300001	6350000	0.0289441347769297	1071	22448	775563	59817
white	chrXIII	6300001	6350000	0.0287116552026226	1071	22745	792187	43193
common	chrXIII	6350001	6400000	0.0263936825213885	1123	21481	813869	62071
white	chrXIII	6350001	6400000	0.0250560636864433	1123	21050	840116	35824
common	chrXIII	6400001	6450000	0.0373822378293086	1255	33831	905002	73898
white	chrXIII	6400001	6450000	0.0381001605371008	1255	35457	930626	48274
white	chrXIII	6450001	6500000	0.0531982140523895	1144	45193	849521	42799
common	chrXIII	6450001	6500000	0.0529342942377291	1144	43615	823946	68374
common	chrXIII	6500001	6550000	0.0370581221736468	1172	31050	837873	76287
white	chrXIII	6500001	6550000	0.0352631003272233	1172	30950	877688	36472
common	chrXIII	6550001	6600000	0.0316840003538346	885	20058	633064	57236
white	chrXIII	6550001	6600000	0.0277545922657223	885	18089	651748	38552
common	chrXIII	6600001	6650000	0.0389561426157168	959	26555	681664	66356
white	chrXIII	6600001	6650000	0.0344318990230536	959	24442	709865	38155
common	chrXIII	6650001	6700000	0.019937508570533	1138	16284	816752	70888
white	chrXIII	6650001	6700000	0.0197656125797565	1138	16660	842878	44762
common	chrXIII	6700001	6750000	0.0217195940178511	863	13486	620914	52226
white	chrXIII	6700001	6750000	0.0209888623794707	863	13363	636671	36469
white	chrXIII	6750001	6800000	0.024878501252137	864	15905	639307	34613
common	chrXIII	6750001	6800000	0.0302231811268701	864	18799	622006	51914
common	chrXIII	6800001	6850000	0.0154367047418145	996	11006	712976	63904
white	chrXIII	6800001	6850000	0.0174365360873758	996	12909	740342	36538
common	chrXIII	6850001	6900000	0.0245717004842447	956	16679	678789	66891
white	chrXIII	6850001	6900000	0.0211866674553746	956	15043	710022	35658
common	chrXIII	6900001	6950000	0.0312406674712889	791	17679	565897	51083
white	chrXIII	6900001	6950000	0.030465307176835	791	17926	588407	28573
common	chrXIII	6950001	7000000	0.0335596697767573	1052	25419	757427	63133
white	chrXIII	6950001	7000000	0.0349576460211731	1052	27427	784578	35982
common	chrXIII	7000001	7050000	0.0233625379179447	825	13786	590090	53410
white	chrXIII	7000001	7050000	0.0231772540799325	825	14175	611591	31909
common	chrXIII	7050001	7100000	0.0205801199123922	965	13888	674826	77874
white	chrXIII	7050001	7100000	0.0223213668310574	965	16140	723074	29626
white	chrXIII	7100001	7150000	0.0154852172804893	837	9721	627760	25100
common	chrXIII	7100001	7150000	0.0160865769934649	837	9546	593414	59446
common	chrXIII	7150001	7200000	0.0171175520811694	979	11948	697997	65623
white	chrXIII	7150001	7200000	0.0190320409022292	979	13881	729349	34271
common	chrXIII	7200001	7250000	0.0201294102945056	1007	14497	720190	65270
white	chrXIII	7200001	7250000	0.0187659831682707	1007	14126	752745	32715
common	chrXIII	7250001	7300000	0.0115845154121309	981	8090	698346	66834
white	chrXIII	7250001	7300000	0.0094839895335888	981	6941	731865	33315
common	chrXIII	7300001	7350000	0.0314419462150832	894	20056	637874	59446
white	chrXIII	7300001	7350000	0.0313236008118141	894	20774	663206	34114
common	chrXIII	7350001	7400000	0.0316479451952642	1130	25464	804602	76798
white	chrXIII	7350001	7400000	0.0288545370190363	1130	24193	838447	42953
white	chrXIII	7400001	7450000	0.0414210031873442	1109	34347	829217	35803
common	chrXIII	7400001	7450000	0.0441150971693993	1109	34856	790115	74905
common	chrXIII	7450001	7500000	0.030552881703842	1099	23964	784345	72875
white	chrXIII	7450001	7500000	0.029796680472689	1099	24496	822105	35115
common	chrXIII	7500001	7550000	0.0275530089341176	852	16811	610133	54427
white	chrXIII	7500001	7550000	0.0289346687225774	852	18221	629729	34831
common	chrXIII	7550001	7600000	0.0317738928284459	887	20365	640935	50925
white	chrXIII	7550001	7600000	0.036421948624411	887	23962	657900	33960
common	chrXIII	7600001	7650000	0.0352287722097769	1054	26404	749501	72619
white	chrXIII	7600001	7650000	0.0328948886581285	1054	25659	780030	42090
common	chrXIII	7650001	7700000	0.0303277716700079	1042	22510	742224	70536
white	chrXIII	7650001	7700000	0.027642973483949	1042	21537	779113	33647
white	chrXIII	7700001	7750000	0.0265898418567202	1019	20079	755138	39682
common	chrXIII	7700001	7750000	0.0283195494617131	1019	20768	733345	61475
white	chrXIII	7750001	7800000	0.0165280485375705	818	10123	612474	25566
common	chrXIII	7750001	7800000	0.0237824327418136	818	13816	580933	57107
common	chrXIII	7800001	7850000	0.0314287912069127	820	18386	585005	54595
white	chrXIII	7800001	7850000	0.0283931710631927	820	17298	609231	30369
common	chrXIII	7850001	7900000	0.0362322223986104	898	23280	642522	57918
white	chrXIII	7850001	7900000	0.0381455057813164	898	25584	670695	29745
common	chrXIII	7900001	7950000	0.0355001433158783	958	24399	687293	59947
white	chrXIII	7900001	7950000	0.0345424844418117	958	24550	710719	36521
common	chrXIII	7950001	8000000	0.0299819101528942	1079	23104	770598	71022
white	chrXIII	7950001	8000000	0.0304210363972856	1079	24459	804016	37604
common	chrXIII	8000001	8050000	0.0191210605617482	379	5165	270121	25499
white	chrXIII	8000001	8050000	0.0190211606420573	379	5361	281844	13776
white	chrXIII	8050001	8100000	0.0438753910315949	952	31319	713817	28743
common	chrXIII	8050001	8100000	0.0459646529131106	952	31464	684526	58034
common	chrXIII	8100001	8150000	0.0209662740476929	1060	15942	760364	66436
white	chrXIII	8100001	8150000	0.0204414616486838	1060	16149	790012	36788
common	chrXIII	8150001	8200000	0.0150085218629353	956	10162	677082	68598
white	chrXIII	8150001	8200000	0.0134735559455803	956	9642	715624	30056
common	chrXIII	8200001	8250000	0.0176052653868574	1116	14134	802828	67652
white	chrXIII	8200001	8250000	0.0186518179186689	1116	15529	832573	37907
common	chrXIII	8250001	8300000	0.0339186824923364	959	22993	677886	70134
white	chrXIII	8250001	8300000	0.0306780079962797	959	21968	716083	31937
common	chrXIII	8300001	8350000	0.018118726331266	1114	14406	795089	73831
white	chrXIII	8300001	8350000	0.0173849255964211	1114	14433	830202	38718
white	chrXIII	8350001	8400000	0.0136005741939365	1247	12658	930696	41964
common	chrXIII	8350001	8400000	0.0128377917387613	1247	11478	894079	78581
common	chrXIII	8400001	8450000	0.0168809849521203	923	11106	657900	62040
white	chrXIII	8400001	8450000	0.0177277464598864	923	12230	689879	30061
common	chrXIII	8450001	8500000	0.0194496433379	827	11400	586129	58931
white	chrXIII	8450001	8500000	0.0186169650852674	827	11455	615299	29761
common	chrXIII	8500001	8550000	0.0213437532681136	738	11225	525915	49725
white	chrXIII	8500001	8550000	0.0200531762707725	738	11004	548741	26899
common	chrXIII	8550001	8600000	0.0163662384654472	1133	13334	814726	69014
white	chrXIII	8550001	8600000	0.0177003849611362	1133	14925	843202	40538
common	chrXIII	8600001	8650000	0.0280410633359124	1011	20295	723760	64820
white	chrXIII	8600001	8650000	0.0278350296411193	1011	20960	753008	35572
white	chrXIII	8650001	8700000	0.0190015817995968	933	13310	700468	27272
common	chrXIII	8650001	8700000	0.0180308369055367	933	12051	668355	59385
common	chrXIII	8700001	8750000	0.0148650184468475	1142	12164	818297	72463
white	chrXIII	8700001	8750000	0.0131083434153177	1142	11149	850527	40233
common	chrXIII	8750001	8800000	0.0191278708395913	1272	17295	904178	87982
white	chrXIII	8750001	8800000	0.0203120890773014	1272	19386	954407	37753
common	chrXIII	8800001	8850000	0.021666121684315	1129	17625	813482	67138
white	chrXIII	8800001	8850000	0.0207829055705686	1129	17404	837419	43201
common	chrXIII	8850001	8900000	0.0302920089119679	1189	25819	852337	75083
white	chrXIII	8850001	8900000	0.0338581412612685	1189	30148	890421	36999
common	chrXIII	8900001	8950000	0.0260171046995503	1338	25146	966518	77122
white	chrXIII	8900001	8950000	0.0279533313048379	1338	28020	1002385	41255
common	chrXIII	8950001	9000000	0.0360689064661985	826	21610	599131	45149
white	chrXIII	8950001	9000000	0.0357223637483304	826	21637	605699	38581
white	chrXIII	9000001	9050000	0.0142557661997072	1118	11948	838117	33923
common	chrXIII	9000001	9050000	0.0162801779905774	1118	12948	795323	76717
common	chrXIII	9050001	9100000	0.0267610604402717	792	15090	563879	53881
white	chrXIII	9050001	9100000	0.0280360434504706	792	16624	592951	24809
common	chrXIII	9100001	9150000	0.016672790027374	812	9666	579747	53613
white	chrXIII	9100001	9150000	0.0168264842456046	812	10139	602562	30798
common	chrXIII	9150001	9200000	0.0134779929388401	861	8158	605283	66297
white	chrXIII	9150001	9200000	0.0139867549668874	861	8976	641750	29830
common	chrXIII	9200001	9250000	0.0110254878590821	996	7789	706454	70426
white	chrXIII	9200001	9250000	0.0117495696877737	996	8758	745389	31491
common	chrXIII	9250001	9300000	0.0119357103550352	1119	9435	790485	82335
white	chrXIII	9250001	9300000	0.0094894251986471	1119	7943	837037	35783
white	chrXIII	9300001	9350000	0.0185834118523066	1140	15798	850113	39087
common	chrXIII	9300001	9350000	0.02153616638081	1140	17554	815094	74106
common	chrXIII	9350001	9400000	0.0209163071882491	1157	17441	833847	68613
white	chrXIII	9350001	9400000	0.0203094574827872	1157	17439	858664	43796
common	chrXIII	9400001	9450000	0.0300588416864547	1148	24735	822886	72554
white	chrXIII	9400001	9450000	0.0303074266299133	1148	25904	854708	40732
common	chrXIII	9450001	9500000	0.0248781414192568	778	13755	552895	53945
white	chrXIII	9450001	9500000	0.0247108334149581	778	14380	581931	24909
common	chrXIII	9500001	9550000	0.0205339790559451	1109	16324	794975	70045
white	chrXIII	9500001	9550000	0.0205506216481388	1109	16987	826593	38427
common	chrXIII	9550001	9600000	0.0178043896011432	824	10553	592719	50001
white	chrXIII	9550001	9600000	0.0171315130015946	824	10528	614540	28180
common	chrXIII	9600001	9650000	0.0249783478956556	936	16641	666217	63863
white	chrXIII	9600001	9650000	0.0249700004019084	936	17396	696676	33404
white	chrXIII	9650001	9700000	0.0309367870084552	1007	23051	745100	40360
common	chrXIII	9650001	9700000	0.0291127528750163	1007	20956	719822	65638
common	chrXIII	9700001	9750000	0.0421829330608073	1033	30957	733875	71865
white	chrXIII	9700001	9750000	0.035176607957002	1033	27174	772502	33238
common	chrXIII	9750001	9800000	0.0186461058378609	1101	14747	790889	67891
white	chrXIII	9750001	9800000	0.0179633443213643	1101	14637	814826	43954
common	chrXIII	9800001	9850000	0.022122620774058	957	15148	684729	61731
white	chrXIII	9800001	9850000	0.0228942285796216	957	16287	711402	35058
common	chrXIII	9850001	9900000	0.0262877272921156	1105	20954	797102	64798
white	chrXIII	9850001	9900000	0.0290672005498638	1105	23767	817657	44243
common	chrXIII	9900001	9950000	0.020231671466411	980	14184	701079	63321
white	chrXIII	9900001	9950000	0.0193591265517283	980	14302	738773	25627
white	chrXIII	9950001	10000000	0.0149989162139513	788	8788	585909	28731
common	chrXIII	9950001	10000000	0.0152106056512279	788	8557	562568	52072
common	chrXIII	10000001	10050000	0.015337800761569	848	9224	601390	60050
white	chrXIII	10000001	10050000	0.0178626594289244	848	11333	634452	26988
common	chrXIII	10050001	10100000	0.0165304698789177	1234	14597	883036	79484
white	chrXIII	10050001	10100000	0.0144556213404006	1234	13287	919158	43362
common	chrXIII	10100001	10150000	0.0190663631477441	886	12061	632580	58500
white	chrXIII	10100001	10150000	0.0172130406743676	886	11237	652819	38261
common	chrXIII	10150001	10200000	0.0137614436083857	1047	10399	755662	60998
white	chrXIII	10150001	10200000	0.0187201366500727	1047	14598	779802	36858
common	chrXIII	10200001	10250000	0.0198050767128119	1018	14375	725824	68216
white	chrXIII	10200001	10250000	0.02490692716454	1018	18786	754248	39792
common	chrXIII	10250001	10300000	0.0123164332805352	1201	10544	856092	80688
white	chrXIII	10250001	10300000	0.0126111693517391	1201	11320	897617	39163
white	chrXIII	10300001	10350000	0.0156723660250757	1030	12015	766636	36764
common	chrXIII	10300001	10350000	0.0117064751949722	1030	8628	737028	66372
white	chrXIII	10350001	10400000	0.0164075148407987	799	9729	592960	30260
common	chrXIII	10350001	10400000	0.0164512030825718	799	9427	573028	50192
common	chrXIII	10400001	10450000	0.0137557660409948	689	6817	495574	41846
white	chrXIII	10400001	10450000	0.0173513606533013	689	8873	511372	26048
common	chrXIII	10450001	10500000	0.015459824581304	775	8450	546578	57922
white	chrXIII	10450001	10500000	0.0144401593658466	775	8376	580049	24451
common	chrXIII	10500001	10550000	0.0140438869615966	953	9481	675098	68242
white	chrXIII	10500001	10550000	0.0126615668689	953	9024	712708	30632
common	chrXIII	10550001	10600000	0.0127477615497225	1026	9361	734325	65955
white	chrXIII	10550001	10600000	0.0129092163973372	1026	9857	763563	36717
common	chrXIII	10600001	10650000	0.0154741168128306	1107	12286	793971	69489
white	chrXIII	10600001	10650000	0.0158910549208233	1107	13116	825370	38090
white	chrXIII	10650001	10700000	0.0218011068254234	1019	16640	763264	31556
common	chrXIII	10650001	10700000	0.0206030088463885	1019	14959	726059	68761
common	chrXIII	10700001	10750000	0.0190530364591798	773	10551	553770	49170
white	chrXIII	10700001	10750000	0.0159200180514814	773	9172	576130	26810
common	chrXIII	10750001	10800000	0.0162656015823177	911	10625	653219	57361
white	chrXIII	10750001	10800000	0.015423066463292	911	10435	676584	33996
common	chrXIII	10800001	10850000	0.0261010724968992	913	17172	657904	54236
white	chrXIII	10800001	10850000	0.0231537827620893	913	15790	681962	30178
common	chrXIII	10850001	10900000	0.0146142691806265	722	7589	519287	43873
white	chrXIII	10850001	10900000	0.0152565595157432	722	8151	534262	28898
common	chrXIII	10900001	10950000	0.0143607815265959	855	8729	607836	59064
white	chrXIII	10900001	10950000	0.0135654504932749	855	8704	641630	25270
common	chrXIII	10950001	11000000	0.0171675653351894	786	9644	561757	51323
white	chrXIII	10950001	11000000	0.0198883904072	786	11597	583104	29976
white	chrXIII	11000001	11050000	0.0159215146216557	672	7931	498131	26029
common	chrXIII	11000001	11050000	0.0159882475618497	672	7651	478539	45621
common	chrXIII	11050001	11100000	0.0252556961212819	699	12591	498541	46679
white	chrXIII	11050001	11100000	0.0239758960133214	699	12541	523067	22153
common	chrXIII	11100001	11150000	0.014971382522707	577	6168	411986	38074
white	chrXIII	11100001	11150000	0.0159715812145114	577	6852	429012	21048
common	chrXIII	11150001	11200000	0.0348106896892608	846	21128	606940	52940
white	chrXIII	11150001	11200000	0.0357823133542311	846	22693	634196	25684
common	chrXIII	11200001	11250000	0.0196738032586449	842	11843	601968	54792
white	chrXIII	11200001	11250000	0.019793307133728	842	12405	626727	30033
common	chrXIII	11250001	11300000	0.0253216260807788	963	17358	685501	65639
white	chrXIII	11250001	11300000	0.0280146787770272	963	20215	721586	29554
white	chrXIII	11300001	11350000	0.0196447031539305	1278	18737	953794	43046
common	chrXIII	11300001	11350000	0.0184197083909221	1278	16912	918147	78693
common	chrXIII	11350001	11400000	0.0154989007025425	1054	11688	754118	68002
white	chrXIII	11350001	11400000	0.0130276099395273	1054	10248	786637	35483
common	chrXIII	11400001	11450000	0.0167206221005907	1210	14529	868927	74873
white	chrXIII	11400001	11450000	0.0162228367795962	1210	14636	902185	41615
common	chrXIII	11450001	11500000	0.0240033064157181	1146	19630	817804	76076
white	chrXIII	11450001	11500000	0.0254006949114548	1146	21756	856512	37368
common	chrXIII	11500001	11550000	0.0186034277889611	1065	14075	756581	74119
white	chrXIII	11500001	11550000	0.019322539999048	1065	15427	798394	32306
common	chrXIII	11550001	11600000	0.0210817335356665	1058	15754	747282	77958
white	chrXIII	11550001	11600000	0.0197339850732702	1058	15632	792136	33104
white	chrXIII	11600001	11650000	0.0122736333818652	1243	11372	926539	43001
common	chrXIII	11600001	11650000	0.0111499624561521	1243	9949	892290	77250
white	chrXIII	11650001	11700000	0.0217675166600844	1145	18354	843183	49917
common	chrXIII	11650001	11700000	0.0210270611669824	1145	17312	823320	69780
common	chrXIII	11700001	11750000	0.0137490515379676	1151	11307	822384	75396
white	chrXIII	11700001	11750000	0.0181612955080759	1151	15591	858474	39306
common	chrXIII	11750001	11800000	0.0105411804717376	754	5703	541021	47099
white	chrXIII	11750001	11800000	0.0095921895222954	754	5388	561707	26413
common	chrXIII	11800001	11850000	0.0293350670138142	1347	28517	972113	78547
